,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
344,2016-12-10,917.5700001170686,-152.84808734741085,2711.7977223441303,917.5700001170686,917.5700001170686,405.02298055112016,405.02298055112016,405.02298055112016,15.250031230170636,15.250031230170636,15.250031230170636,389.7729493209495,389.7729493209495,389.7729493209495,0.0,0.0,0.0,1322.5929806681888
345,2016-12-11,923.5825223010631,-53.16770980265081,2802.510960016057,923.5825223010631,923.5825223010631,449.57798562514967,449.57798562514967,449.57798562514967,-8.873526080131462,-8.873526080131462,-8.873526080131462,458.4515117052812,458.4515117052812,458.4515117052812,0.0,0.0,0.0,1373.1605079262129
346,2016-12-12,929.5950444850577,164.60533457543025,2937.088656490586,929.5950444850577,929.5950444850577,538.0608171970442,538.0608171970442,538.0608171970442,18.71510960121234,18.71510960121234,18.71510960121234,519.3457075958319,519.3457075958319,519.3457075958319,0.0,0.0,0.0,1467.6558616821019
347,2016-12-13,935.6075666690522,29.85087128965537,2969.281116413262,935.6075666690522,935.6075666690522,567.4570670047655,567.4570670047655,567.4570670047655,-4.365338354120223,-4.365338354120223,-4.365338354120223,571.8224053588856,571.8224053588856,571.8224053588856,0.0,0.0,0.0,1503.0646336738178
348,2016-12-14,941.6200888530469,182.01672303721833,3038.3984348372,941.6200888530469,941.6200888530469,616.5865106004079,616.5865106004079,616.5865106004079,1.155602847994986,1.155602847994986,1.155602847994986,615.4309077524128,615.4309077524128,615.4309077524128,0.0,0.0,0.0,1558.2065994534548
349,2016-12-15,947.6326110370411,110.74394675981,3117.092645592518,947.6326110370411,947.6326110370411,631.4456038094835,631.4456038094835,631.4456038094835,-18.46165599526905,-18.46165599526905,-18.46165599526905,649.9072598047525,649.9072598047525,649.9072598047525,0.0,0.0,0.0,1579.0782148465246
350,2016-12-16,953.645133221036,185.7792916139119,3020.499550786158,953.645133221036,953.645133221036,671.7537164765419,671.7537164765419,671.7537164765419,-3.4202232499844056,-3.4202232499844056,-3.4202232499844056,675.1739397265262,675.1739397265262,675.1739397265262,0.0,0.0,0.0,1625.3988496975778
351,2016-12-17,959.6576554050304,211.39882335891716,3143.7388884130087,959.6576554050304,959.6576554050304,706.5850393306629,706.5850393306629,706.5850393306629,15.250031230187174,15.250031230187174,15.250031230187174,691.3350081004758,691.3350081004758,691.3350081004758,0.0,0.0,0.0,1666.2426947356932
352,2016-12-18,965.6701775890252,248.62397975872,3209.569531064607,965.6701775890252,965.6701775890252,689.793382682748,689.793382682748,689.793382682748,-8.87352608014399,-8.87352608014399,-8.87352608014399,698.6669087628919,698.6669087628919,698.6669087628919,0.0,0.0,0.0,1655.463560271773
353,2016-12-19,971.6826997730194,118.58735573534368,3078.281929254766,971.6826997730194,971.6826997730194,716.3203368297176,716.3203368297176,716.3203368297176,18.7151096012219,18.7151096012219,18.7151096012219,697.6052272284958,697.6052272284958,697.6052272284958,0.0,0.0,0.0,1688.003036602737
354,2016-12-20,977.6952219570143,200.49245737473004,3006.3105569222607,977.6952219570143,977.6952219570143,684.3624778391269,684.3624778391269,684.3624778391269,-4.365338354064225,-4.365338354064225,-4.365338354064225,688.7278161931912,688.7278161931912,688.7278161931912,0.0,0.0,0.0,1662.0576997961412
355,2016-12-21,983.7077441410087,205.61281801556757,3112.0153886821454,983.7077441410087,983.7077441410087,673.8903926445668,673.8903926445668,673.8903926445668,1.1556028480378573,1.1556028480378573,1.1556028480378573,672.7347897965288,672.7347897965288,672.7347897965288,0.0,0.0,0.0,1657.5981367855754
356,2016-12-22,989.720266325003,155.83124326231007,3156.2361430910432,989.720266325003,989.720266325003,631.9643104730662,631.9643104730662,631.9643104730662,-18.461655995244204,-18.461655995244204,-18.461655995244204,650.4259664683105,650.4259664683105,650.4259664683105,0.0,0.0,0.0,1621.6845767980692
357,2016-12-23,995.7327885089977,165.05028391994185,2978.454289530057,995.7327885089977,995.7327885089977,619.2561789976799,619.2561789976799,619.2561789976799,-3.4202232498999448,-3.4202232498999448,-3.4202232498999448,622.6764022475797,622.6764022475797,622.6764022475797,0.0,0.0,0.0,1614.9889675066775
358,2016-12-24,1001.7453106929922,324.9937391942352,3016.930951855301,1001.7453106929922,1001.7453106929922,605.6607320295493,605.6607320295493,605.6607320295493,15.250031230127183,15.250031230127183,15.250031230127183,590.4107007994221,590.4107007994221,590.4107007994221,0.0,0.0,0.0,1607.4060427225415
359,2016-12-25,1007.7578328769868,185.37426667459783,3001.8199982241345,1007.7578328769868,1007.7578328769868,545.7032857383386,545.7032857383386,545.7032857383386,-8.873526080149864,-8.873526080149864,-8.873526080149864,554.5768118184885,554.5768118184885,554.5768118184885,0.0,0.0,0.0,1553.4611186153254
360,2016-12-26,1013.7703550609813,81.15703168050594,2908.3031832626752,1013.7703550609813,1013.7703550609813,534.8351450646054,534.8351450646054,534.8351450646054,18.71510960119905,18.71510960119905,18.71510960119905,516.1200354634063,516.1200354634063,516.1200354634063,0.0,0.0,0.0,1548.6055001255868
361,2016-12-27,1019.782877244976,-19.902409329829375,2857.0671647055938,1019.782877244976,1019.782877244976,471.5925984551382,471.5925984551382,471.5925984551382,-4.365338354098912,-4.365338354098912,-4.365338354098912,475.95793680923714,475.95793680923714,475.95793680923714,0.0,0.0,0.0,1491.3754757001143
362,2016-12-28,1025.7953994289705,-12.50659770802853,2912.0748015471468,1025.7953994289705,1025.7953994289705,436.1124443433204,436.1124443433204,436.1124443433204,1.155602848008572,1.155602848008572,1.155602848008572,434.95684149531183,434.95684149531183,434.95684149531183,0.0,0.0,0.0,1461.907843772291
363,2016-12-29,1031.807921612965,-111.82644945707338,2797.243247884023,1031.807921612965,1031.807921612965,375.448876726017,375.448876726017,375.448876726017,-18.46165599521936,-18.46165599521936,-18.46165599521936,393.9105327212364,393.9105327212364,393.9105327212364,0.0,0.0,0.0,1407.256798338982
364,2016-12-30,1037.8204437969596,25.62408262890261,2863.9439323326033,1037.8204437969596,1037.8204437969596,350.10147875830444,350.10147875830444,350.10147875830444,-3.420223250036204,-3.420223250036204,-3.420223250036204,353.52170200834064,353.52170200834064,353.52170200834064,0.0,0.0,0.0,1387.921922555264
365,2016-12-31,1043.8329659809544,-61.19440056259355,2794.8448264345034,1043.8329659809544,1043.8329659809544,329.6366548197645,329.6366548197645,329.6366548197645,15.250031230222683,15.250031230222683,15.250031230222683,314.3866235895418,314.3866235895418,314.3866235895418,0.0,0.0,0.0,1373.469620800719
366,2017-01-01,1049.8454881649486,-156.5366612840314,2814.9618852337535,1049.8454881649486,1049.8454881649486,268.10990119932535,268.10990119932535,268.10990119932535,-8.873526080117971,-8.873526080117971,-8.873526080117971,276.9834272794433,276.9834272794433,276.9834272794433,0.0,0.0,0.0,1317.955389364274
367,2017-01-02,1055.8580103489433,-202.5337263374808,2747.2135674366273,1055.8580103489433,1055.8580103489433,260.3793494548128,260.3793494548128,260.3793494548128,18.7151096012051,18.7151096012051,18.7151096012051,241.66423985360768,241.66423985360768,241.66423985360768,0.0,0.0,0.0,1316.2373598037561
368,2017-01-03,1061.870532532938,-208.40443613823194,2704.582704201984,1061.870532532938,1061.870532532938,204.2860149404195,204.2860149404195,204.2860149404195,-4.365338354133599,-4.365338354133599,-4.365338354133599,208.6513532945531,208.6513532945531,208.6513532945531,0.0,0.0,0.0,1266.1565474733575
369,2017-01-04,1067.883054716932,-95.85228725033402,2539.754205408952,1067.883054716932,1067.883054716932,179.19306569497076,179.19306569497076,179.19306569497076,1.155602848051443,1.155602848051443,1.155602848051443,178.03746284691928,178.03746284691928,178.03746284691928,0.0,0.0,0.0,1247.0761204119028
370,2017-01-05,1073.895576900927,-279.3484453632698,2576.411678024801,1073.895576900927,1073.895576900927,131.3282458985944,131.3282458985944,131.3282458985944,-18.46165599520531,-18.46165599520531,-18.46165599520531,149.7899018937997,149.7899018937997,149.7899018937997,0.0,0.0,0.0,1205.2238227995213
371,2017-01-06,1079.9080990849213,-212.1853698286828,2678.272003107939,1079.9080990849213,1079.9080990849213,120.33846419862846,120.33846419862846,120.33846419862846,-3.420223249951743,-3.420223249951743,-3.420223249951743,123.75868744858019,123.75868744858019,123.75868744858019,0.0,0.0,0.0,1200.2465632835497
372,2017-01-07,1085.920621268916,-246.9747133673713,2614.641153151845,1085.920621268916,1085.920621268916,114.93811392996133,114.93811392996133,114.93811392996133,15.250031230162689,15.250031230162689,15.250031230162689,99.68808269979864,99.68808269979864,99.68808269979864,0.0,0.0,0.0,1200.8587351988772
373,2017-01-08,1091.9331434529104,-244.43548566384752,2570.1484852155413,1091.9331434529104,1091.9331434529104,68.35775844157533,68.35775844157533,68.35775844157533,-8.8735260801305,-8.8735260801305,-8.8735260801305,77.23128452170583,77.23128452170583,77.23128452170583,0.0,0.0,0.0,1160.2909018944856
374,2017-01-09,1097.9456656369052,-257.5937968145309,2681.078378714059,1097.9456656369052,1097.9456656369052,74.68286650562914,74.68286650562914,74.68286650562914,18.715109601207633,18.715109601207633,18.715109601207633,55.967756904421506,55.967756904421506,55.967756904421506,0.0,0.0,0.0,1172.6285321425344
375,2017-01-10,1103.9581878208996,-320.26014283152995,2588.801620116057,1103.9581878208996,1103.9581878208996,31.05731990660988,31.05731990660988,31.05731990660988,-4.365338354077596,-4.365338354077596,-4.365338354077596,35.42265826068748,35.42265826068748,35.42265826068748,0.0,0.0,0.0,1135.0155077275094
376,2017-01-11,1109.9707100048943,-282.8889506603408,2512.6676705737314,1109.9707100048943,1109.9707100048943,16.24335637919945,16.24335637919945,16.24335637919945,1.155602847985415,1.155602847985415,1.155602847985415,15.087753531214037,15.087753531214037,15.087753531214037,0.0,0.0,0.0,1126.2140663840937
377,2017-01-12,1115.9832321888887,-283.72487164100846,2570.4942821904037,1115.9832321888887,1115.9832321888887,-24.01849349479773,-24.01849349479773,-24.01849349479773,-18.461655995191258,-18.461655995191258,-18.461655995191258,-5.556837499606472,-5.556837499606472,-5.556837499606472,0.0,0.0,0.0,1091.964738694091
378,2017-01-13,1121.9957543728835,-313.9597997409074,2476.5449202486493,1121.9957543728835,1121.9957543728835,-30.440948446911733,-30.440948446911733,-30.440948446911733,-3.420223249960769,-3.420223249960769,-3.420223249960769,-27.020725196950963,-27.020725196950963,-27.020725196950963,0.0,0.0,0.0,1091.5548059259718
379,2017-01-14,1128.0082765568777,-408.60928713016966,2539.7816931054126,1128.0082765568777,1128.0082765568777,-34.531808465463605,-34.531808465463605,-34.531808465463605,15.2500312301027,15.2500312301027,15.2500312301027,-49.7818396955663,-49.7818396955663,-49.7818396955663,0.0,0.0,0.0,1093.476468091414
380,2017-01-15,1134.0207987408726,-444.5282338589114,2488.7022877540016,1134.0207987408726,1134.0207987408726,-83.13970522142789,-83.13970522142789,-83.13970522142789,-8.873526080098605,-8.873526080098605,-8.873526080098605,-74.26617914132929,-74.26617914132929,-74.26617914132929,0.0,0.0,0.0,1050.8810935194447
381,2017-01-16,1140.033320924867,-382.3987722224999,2486.8493690219843,1140.033320924867,1140.033320924867,-82.11422501241711,-82.11422501241711,-82.11422501241711,18.71510960119923,18.71510960119923,18.71510960119923,-100.82933461361634,-100.82933461361634,-100.82933461361634,0.0,0.0,0.0,1057.9190959124498
382,2017-01-17,1146.0458431088612,-387.2462548563259,2421.9495491318116,1146.0458431088612,1146.0458431088612,-134.1056946635134,-134.1056946635134,-134.1056946635134,-4.365338354112288,-4.365338354112288,-4.365338354112288,-129.7403563094011,-129.7403563094011,-129.7403563094011,0.0,0.0,0.0,1011.9401484453477
383,2017-01-18,1152.0583650750639,-498.6513794874201,2394.1193967570966,1152.0583650750639,1152.0583650750639,-160.01285322129218,-160.01285322129218,-160.01285322129218,1.155602848028286,1.155602848028286,1.155602848028286,-161.16845606932046,-161.16845606932046,-161.16845606932046,0.0,0.0,0.0,992.0455118537717
384,2017-01-19,1158.0708870412661,-518.032296908569,2388.697363943193,1158.0708870412661,1158.0708870412661,-213.6346137999864,-213.6346137999864,-213.6346137999864,-18.46165599516641,-18.46165599516641,-18.46165599516641,-195.17295780482,-195.17295780482,-195.17295780482,0.0,0.0,0.0,944.4362732412798
385,2017-01-20,1164.0834090074686,-479.4573742771864,2332.3400007393975,1164.0834090074686,1164.0834090074686,-235.11703545752832,-235.11703545752832,-235.11703545752832,-3.420223249876308,-3.420223249876308,-3.420223249876308,-231.696812207652,-231.696812207652,-231.696812207652,0.0,0.0,0.0,928.9663735499403
386,2017-01-21,1170.0959309736706,-448.5256699758403,2378.867558198751,1170.0959309736706,1170.0959309736706,-255.31385676090616,-255.31385676090616,-255.31385676090616,15.2500312301982,15.2500312301982,15.2500312301982,-270.56388799110437,-270.56388799110437,-270.56388799110437,0.0,0.0,0.0,914.7820742127644
387,2017-01-22,1176.1084529398731,-525.3888987187308,2268.2562924477297,1176.1084529398731,1176.1084529398731,-320.3536678599854,-320.3536678599854,-320.3536678599854,-8.873526080186672,-8.873526080186672,-8.873526080186672,-311.48014177979877,-311.48014177979877,-311.48014177979877,0.0,0.0,0.0,855.7547850798877
388,2017-01-23,1182.1209749060756,-571.6273418378798,2353.36400272501,1182.1209749060756,1182.1209749060756,-335.32354612621754,-335.32354612621754,-335.32354612621754,18.715109601205274,18.715109601205274,18.715109601205274,-354.0386557274228,-354.0386557274228,-354.0386557274228,0.0,0.0,0.0,846.7974287798581
389,2017-01-24,1188.1334968722776,-707.7869580745307,2213.180100948386,1188.1334968722776,1188.1334968722776,-402.09375755910986,-402.09375755910986,-402.09375755910986,-4.365338354108884,-4.365338354108884,-4.365338354108884,-397.728419205001,-397.728419205001,-397.728419205001,0.0,0.0,0.0,786.0397393131677
390,2017-01-25,1194.1460188384801,-665.8652736807211,2190.4317017957924,1194.1460188384801,1194.1460188384801,-440.791018783467,-440.791018783467,-440.791018783467,1.1556028480711542,1.1556028480711542,1.1556028480711542,-441.94662163153816,-441.94662163153816,-441.94662163153816,0.0,0.0,0.0,753.3550000550131
391,2017-01-26,1200.1585408046824,-742.0554807751015,1997.4221142202991,1200.1585408046824,1200.1585408046824,-504.475776789027,-504.475776789027,-504.475776789027,-18.461655995244286,-18.461655995244286,-18.461655995244286,-486.0141207937827,-486.0141207937827,-486.0141207937827,0.0,0.0,0.0,695.6827640156554
392,2017-01-27,1206.1710627708846,-825.9716125853905,2112.8911840777937,1206.1710627708846,1206.1710627708846,-532.6138809623304,-532.6138809623304,-532.6138809623304,-3.4202232499190837,-3.4202232499190837,-3.4202232499190837,-529.1936577124114,-529.1936577124114,-529.1936577124114,0.0,0.0,0.0,673.5571818085542
393,2017-01-28,1212.1835847370871,-771.8761100043725,2207.4382895520334,1212.1835847370871,1212.1835847370871,-555.4602766485833,-555.4602766485833,-555.4602766485833,15.250031230138207,15.250031230138207,15.250031230138207,-570.7103078787216,-570.7103078787216,-570.7103078787216,0.0,0.0,0.0,656.7233080885038
394,2017-01-29,1218.1961067032894,-775.434876327694,2058.1020314392536,1218.1961067032894,1218.1961067032894,-618.6471178735836,-618.6471178735836,-618.6471178735836,-8.873526080154775,-8.873526080154775,-8.873526080154775,-609.7735917934289,-609.7735917934289,-609.7735917934289,0.0,0.0,0.0,599.5489888297058
395,2017-01-30,1224.2086286694914,-756.8515675360949,2057.941503275597,1224.2086286694914,1224.2086286694914,-626.8855074627068,-626.8855074627068,-626.8855074627068,18.715109601211324,18.715109601211324,18.715109601211324,-645.600617063918,-645.600617063918,-645.600617063918,0.0,0.0,0.0,597.3231212067847
396,2017-01-31,1230.221150635694,-939.7109388751387,2047.1379387337456,1230.221150635694,1230.221150635694,-681.8049296325365,-681.8049296325365,-681.8049296325365,-4.365338354143571,-4.365338354143571,-4.365338354143571,-677.4395912783929,-677.4395912783929,-677.4395912783929,0.0,0.0,0.0,548.4162210031574
397,2017-02-01,1236.2336726018966,-1031.580055571459,1925.3782677068957,1236.2336726018966,1236.2336726018966,-703.4374275627764,-703.4374275627764,-703.4374275627764,1.155602848005127,1.155602848005127,1.155602848005127,-704.5930304107815,-704.5930304107815,-704.5930304107815,0.0,0.0,0.0,532.7962450391202
398,2017-02-02,1242.2461945680986,-840.3253960499486,1924.3761158947218,1242.2461945680986,1242.2461945680986,-744.9016480152585,-744.9016480152585,-744.9016480152585,-18.461655995127515,-18.461655995127515,-18.461655995127515,-726.439992020131,-726.439992020131,-726.439992020131,0.0,0.0,0.0,497.34454655284014
399,2017-02-03,1248.2587165343007,-892.6387845647109,1879.2930881015188,1248.2587165343007,1248.2587165343007,-745.8769091207474,-745.8769091207474,-745.8769091207474,-3.4202232499281076,-3.4202232499281076,-3.4202232499281076,-742.4566858708193,-742.4566858708193,-742.4566858708193,0.0,0.0,0.0,502.38180741355325
400,2017-02-04,1254.2712385005034,-896.4258386443403,1822.6727072248189,1254.2712385005034,1254.2712385005034,-736.9848249409074,-736.9848249409074,-736.9848249409074,15.250031230154747,15.250031230154747,15.250031230154747,-752.2348561710622,-752.2348561710622,-752.2348561710622,0.0,0.0,0.0,517.286413559596
401,2017-02-05,1260.283760466706,-892.1330778321311,1936.2181403914278,1260.283760466706,1260.283760466706,-764.3709143276607,-764.3709143276607,-764.3709143276607,-8.873526080167306,-8.873526080167306,-8.873526080167306,-755.4973882474933,-755.4973882474933,-755.4973882474933,0.0,0.0,0.0,495.9128461390454
402,2017-02-06,1266.2962824329081,-838.1930273543009,2020.6667877213827,1266.2962824329081,1266.2962824329081,-733.3955569079908,-733.3955569079908,-733.3955569079908,18.71510960119941,18.71510960119941,18.71510960119941,-752.1106665091903,-752.1106665091903,-752.1106665091903,0.0,0.0,0.0,532.9007255249173
403,2017-02-07,1272.3088043991102,-827.0633905042978,2024.7427877610955,1272.3088043991102,1272.3088043991102,-746.4586363094104,-746.4586363094104,-746.4586363094104,-4.365338354125664,-4.365338354125664,-4.365338354125664,-742.0932979552847,-742.0932979552847,-742.0932979552847,0.0,0.0,0.0,525.8501680896998
404,2017-02-08,1278.3213263653129,-896.2066936498609,1963.0045307109744,1278.3213263653129,1278.3213263653129,-724.465310960261,-724.465310960261,-724.465310960261,1.1556028480834053,1.1556028480834053,1.1556028480834053,-725.6209138083443,-725.6209138083443,-725.6209138083443,0.0,0.0,0.0,553.8560154050518
405,2017-02-09,1284.333848331515,-813.5225521787245,2190.8986836767212,1284.333848331515,1284.333848331515,-721.4885243818632,-721.4885243818632,-721.4885243818632,-18.461655995194594,-18.461655995194594,-18.461655995194594,-703.0268683866684,-703.0268683866684,-703.0268683866684,0.0,0.0,0.0,562.8453239496517
406,2017-02-10,1290.3463702977176,-759.587808608111,2099.9801315010236,1290.3463702977176,1290.3463702977176,-678.2189893568159,-678.2189893568159,-678.2189893568159,-3.4202232499371332,-3.4202232499371332,-3.4202232499371332,-674.7987661068787,-674.7987661068787,-674.7987661068787,0.0,0.0,0.0,612.1273809409017
407,2017-02-11,1296.3588922639196,-841.9765166391214,2003.442115918862,1296.3588922639196,1296.3588922639196,-626.3208302036713,-626.3208302036713,-626.3208302036713,15.250031230094754,15.250031230094754,15.250031230094754,-641.5708614337661,-641.5708614337661,-641.5708614337661,0.0,0.0,0.0,670.0380620602483
408,2017-02-12,1302.3714142301217,-729.7727326289247,2033.4903025398025,1302.3714142301217,1302.3714142301217,-612.9860155972527,-612.9860155972527,-612.9860155972527,-8.87352608012876,-8.87352608012876,-8.87352608012876,-604.1124895171239,-604.1124895171239,-604.1124895171239,0.0,0.0,0.0,689.3853986328689
409,2017-02-13,1308.3839361963244,-655.7983274347871,2178.8902437592146,1308.3839361963244,1308.3839361963244,-544.5976844546802,-544.5976844546802,-544.5976844546802,18.715109601208965,18.715109601208965,18.715109601208965,-563.3127940558892,-563.3127940558892,-563.3127940558892,0.0,0.0,0.0,763.7862517416442
410,2017-02-14,1314.3964581625269,-677.8135630240513,2351.782792992482,1314.3964581625269,1314.3964581625269,-524.5274589600685,-524.5274589600685,-524.5274589600685,-4.3653383541222555,-4.3653383541222555,-4.3653383541222555,-520.1621206059463,-520.1621206059463,-520.1621206059463,0.0,0.0,0.0,789.8689992024583
411,2017-02-15,1320.408980128729,-755.8031466960904,2300.926257834448,1320.408980128729,1320.408980128729,-474.57493244892,-474.57493244892,-474.57493244892,1.1556028479819669,1.1556028479819669,1.1556028479819669,-475.7305352969019,-475.7305352969019,-475.7305352969019,0.0,0.0,0.0,845.8340476798089
412,2017-02-16,1326.4215020949312,-611.6170030458339,2229.344057706988,1326.4215020949312,1326.4215020949312,-449.6056642346078,-449.6056642346078,-449.6056642346078,-18.46165599516975,-18.46165599516975,-18.46165599516975,-431.14400823943805,-431.14400823943805,-431.14400823943805,0.0,0.0,0.0,876.8158378603234
413,2017-02-17,1332.4340240611336,-567.1608295972369,2398.890289663758,1332.4340240611336,1332.4340240611336,-390.9790888508669,-390.9790888508669,-390.9790888508669,-3.420223249886422,-3.420223249886422,-3.420223249886422,-387.5588656009805,-387.5588656009805,-387.5588656009805,0.0,0.0,0.0,941.4549352102667
414,2017-02-18,1338.4465460273364,-448.2403930469268,2458.0514183563237,1338.4465460273364,1338.4465460273364,-330.8851314267874,-330.8851314267874,-330.8851314267874,15.250031230113724,15.250031230113724,15.250031230113724,-346.1351626569011,-346.1351626569011,-346.1351626569011,0.0,0.0,0.0,1007.5614146005489
415,2017-02-19,1344.4590679935384,-410.91288813492304,2466.0290780973455,1344.4590679935384,1344.4590679935384,-316.88318685618987,-316.88318685618987,-316.88318685618987,-8.873526080096868,-8.873526080096868,-8.873526080096868,-308.0096607760929,-308.0096607760929,-308.0096607760929,0.0,0.0,0.0,1027.5758811373485
416,2017-02-20,1350.4715899597404,-307.4532728375319,2498.633878243551,1350.4715899597404,1350.4715899597404,-255.55399385985027,-255.55399385985027,-255.55399385985027,18.715109601211502,18.715109601211502,18.715109601211502,-274.2691034610617,-274.2691034610617,-274.2691034610617,0.0,0.0,0.0,1094.91759609989
417,2017-02-21,1356.4841119259431,-287.6989010547028,2507.6455591259787,1356.4841119259431,1356.4841119259431,-250.28981828900407,-250.28981828900407,-250.28981828900407,-4.365338354118853,-4.365338354118853,-4.365338354118853,-245.9244799348852,-245.9244799348852,-245.9244799348852,0.0,0.0,0.0,1106.1942936369392
418,2017-02-22,1362.4966338921452,-152.3806295945795,2529.64247639864,1362.4966338921452,1362.4966338921452,-222.73133671047842,-222.73133671047842,-222.73133671047842,1.1556028480602483,1.1556028480602483,1.1556028480602483,-223.88693955853867,-223.88693955853867,-223.88693955853867,0.0,0.0,0.0,1139.7652971816667
419,2017-02-23,1368.5091558583479,-352.3805818241138,2523.354104845049,1368.5091558583479,1368.5091558583479,-227.40763332023303,-227.40763332023303,-227.40763332023303,-18.46165599524762,-18.46165599524762,-18.46165599524762,-208.9459773249854,-208.9459773249854,-208.9459773249854,0.0,0.0,0.0,1141.1015225381148
420,2017-02-24,1374.52167782455,-279.06581868598977,2699.82434286733,1374.52167782455,1374.52167782455,-205.17067424623926,-205.17067424623926,-205.17067424623926,-3.4202232499889322,-3.4202232499889322,-3.4202232499889322,-201.75045099625035,-201.75045099625035,-201.75045099625035,0.0,0.0,0.0,1169.3510035783106
421,2017-02-25,1380.5341997907524,-385.70403145057526,2598.2245641855507,1380.5341997907524,1380.5341997907524,-187.54288459894423,-187.54288459894423,-187.54288459894423,15.250031230209222,15.250031230209222,15.250031230209222,-202.79291582915343,-202.79291582915343,-202.79291582915343,0.0,0.0,0.0,1192.991315191808
422,2017-02-26,1386.5467217569546,-308.17449376979795,2606.1216855159887,1386.5467217569546,1386.5467217569546,-221.2712014178188,-221.2712014178188,-221.2712014178188,-8.873526080153816,-8.873526080153816,-8.873526080153816,-212.397675337665,-212.397675337665,-212.397675337665,0.0,0.0,0.0,1165.275520339136
423,2017-02-27,1392.5592437231571,-202.07377653542008,2620.6110243614667,1392.5592437231571,1392.5592437231571,-211.997738985167,-211.997738985167,-211.997738985167,18.715109601217545,18.715109601217545,18.715109601217545,-230.71284858638452,-230.71284858638452,-230.71284858638452,0.0,0.0,0.0,1180.5615047379902
424,2017-02-28,1398.5717656893594,-276.10034570034105,2691.8009991671624,1398.5717656893594,1398.5717656893594,-262.0719871707374,-262.0719871707374,-262.0719871707374,-4.3653383541390385,-4.3653383541390385,-4.3653383541390385,-257.7066488165983,-257.7066488165983,-257.7066488165983,0.0,0.0,0.0,1136.499778518622
425,2017-03-01,1404.5842876555614,-310.16519113202503,2622.3611744158197,1404.5842876555614,1404.5842876555614,-292.0123548141501,-292.0123548141501,-292.0123548141501,1.155602848030963,1.155602848030963,1.155602848030963,-293.1679576621811,-293.1679576621811,-293.1679576621811,0.0,0.0,0.0,1112.5719328414114
426,2017-03-02,1410.596809621764,-421.83779956635885,2448.919251903282,1410.596809621764,1410.596809621764,-355.1728228512168,-355.1728228512168,-355.1728228512168,-18.461655995314697,-18.461655995314697,-18.461655995314697,-336.71116685590215,-336.71116685590215,-336.71116685590215,0.0,0.0,0.0,1055.4239867705471
427,2017-03-03,1416.6093315879662,-460.3454547410761,2576.349145779733,1416.6093315879662,1416.6093315879662,-391.2053714533455,-391.2053714533455,-391.2053714533455,-3.4202232499044714,-3.4202232499044714,-3.4202232499044714,-387.785148203441,-387.785148203441,-387.785148203441,0.0,0.0,0.0,1025.4039601346208
428,2017-03-04,1422.6218535541686,-373.08492206691517,2456.703367012426,1422.6218535541686,1422.6218535541686,-430.43607451130674,-430.43607451130674,-430.43607451130674,15.250031230225764,15.250031230225764,15.250031230225764,-445.6861057415325,-445.6861057415325,-445.6861057415325,0.0,0.0,0.0,992.1857790428619
429,2017-03-05,1428.6343755203707,-508.8486295371914,2332.2355550242733,1428.6343755203707,1428.6343755203707,-518.4474903390056,-518.4474903390056,-518.4474903390056,-8.873526080115273,-8.873526080115273,-8.873526080115273,-509.5739642588904,-509.5739642588904,-509.5739642588904,0.0,0.0,0.0,910.186885181365
430,2017-03-06,1434.646897486573,-560.0125122631991,2274.797368897951,1434.646897486573,1434.646897486573,-559.7767488261406,-559.7767488261406,-559.7767488261406,18.71510960120563,18.71510960120563,18.71510960120563,-578.4918584273462,-578.4918584273462,-578.4918584273462,0.0,0.0,0.0,874.8701486604323
431,2017-03-07,1440.659419452776,-617.3519868436667,2224.1423830653903,1440.659419452776,1440.659419452776,-655.7535473982132,-655.7535473982132,-655.7535473982132,-4.365338354083039,-4.365338354083039,-4.365338354083039,-651.3882090441302,-651.3882090441302,-651.3882090441302,0.0,0.0,0.0,784.9058720545629
432,2017-03-08,1446.6719414189781,-732.211493626228,2225.6996113040473,1446.6719414189781,1446.6719414189781,-725.9852065100234,-725.9852065100234,-725.9852065100234,1.15560284800168,1.15560284800168,1.15560284800168,-727.1408093580251,-727.1408093580251,-727.1408093580251,0.0,0.0,0.0,720.6867349089547
433,2017-03-09,1452.6844633851802,-777.9469816316935,2012.8439336886654,1452.6844633851802,1452.6844633851802,-823.0439527718161,-823.0439527718161,-823.0439527718161,-18.46165599519793,-18.46165599519793,-18.46165599519793,-804.5822967766181,-804.5822967766181,-804.5822967766181,0.0,0.0,0.0,629.6405106133641
434,2017-03-10,1458.6969853513829,-952.6648255355226,1964.5440794499198,1458.6969853513829,1458.6969853513829,-885.9465778772541,-885.9465778772541,-885.9465778772541,-3.4202232499134975,-3.4202232499134975,-3.4202232499134975,-882.5263546273405,-882.5263546273405,-882.5263546273405,0.0,0.0,0.0,572.7504074741288
435,2017-03-11,1464.709507317585,-878.8812558112836,1975.9117161669933,1464.709507317585,1464.709507317585,-944.5439445266994,-944.5439445266994,-944.5439445266994,15.2500312301682,15.2500312301682,15.2500312301682,-959.7939757568677,-959.7939757568677,-959.7939757568677,0.0,0.0,0.0,520.1655627908855
